,,0
comp1_rate_percent_diff,comp4_inv,0.007043792287770781
comp5_rate,comp7_inv,0.007036670543558198
comp7_inv,comp5_rate,0.007036670543558198
prop_review_score,comp8_rate_percent_diff,0.006997046798251538
comp8_rate_percent_diff,prop_review_score,0.006997046798251538
srch_adults_count,prop_starrating,0.006948393886021097
prop_starrating,srch_adults_count,0.006948393886021097
prop_brand_bool,srch_adults_count,0.006918122927264382
srch_adults_count,prop_brand_bool,0.006918122927264382
comp6_rate,srch_adults_count,0.006897020971389919
srch_adults_count,comp6_rate,0.006897020971389919
srch_booking_window,comp4_rate_percent_diff,0.006810775503651341
comp4_rate_percent_diff,srch_booking_window,0.006810775503651341
comp8_inv,comp7_rate,0.006796037793143556
comp7_rate,comp8_inv,0.006796037793143556
comp5_rate_percent_diff,comp6_inv,0.006764907562242615
comp6_inv,comp5_rate_percent_diff,0.006764907562242615
month,comp3_rate,0.006656401388947503
comp3_rate,month,0.006656401388947503
comp5_rate_percent_diff,month,0.006573070622302726
month,comp5_rate_percent_diff,0.006573070622302726
prop_brand_bool,month,0.006543101558801789
month,prop_brand_bool,0.006543101558801789
random_bool,comp1_rate_percent_diff,0.006505982190839513
comp1_rate_percent_diff,random_bool,0.006505982190839513
prop_id,comp6_inv,0.006492143198712543
comp6_inv,prop_id,0.006492143198712543
click_bool,comp6_rate_percent_diff,0.006484287026535376
comp6_rate_percent_diff,click_bool,0.006484287026535376
promotion_flag,comp6_inv,0.006466868633851522
comp6_inv,promotion_flag,0.006466868633851522
comp8_rate,comp5_rate_percent_diff,0.0064570783077316785
comp5_rate_percent_diff,comp8_rate,0.0064570783077316785
comp5_rate,comp2_rate_percent_diff,0.006420207144563988
comp2_rate_percent_diff,comp5_rate,0.006420207144563988
comp4_rate_percent_diff,visitor_location_country_id,0.006340078549228353
visitor_location_country_id,comp4_rate_percent_diff,0.006340078549228353
comp6_rate_percent_diff,orig_destination_distance,0.006333929935908599
orig_destination_distance,comp6_rate_percent_diff,0.006333929935908599
gross_bookings_usd,comp2_inv,0.0062963838002031295
comp2_inv,gross_bookings_usd,0.0062963838002031295
comp3_rate_percent_diff,prop_review_score,0.006290606146253938
prop_review_score,comp3_rate_percent_diff,0.006290606146253938
comp1_rate,comp6_rate_percent_diff,0.0062543664627979995
comp6_rate_percent_diff,comp1_rate,0.0062543664627979995
comp5_inv,comp8_rate,0.006241389343869809
comp8_rate,comp5_inv,0.006241389343869809
comp8_rate,visitor_hist_adr_usd,0.006236923344158453
visitor_hist_adr_usd,comp8_rate,0.006236923344158453
prop_starrating,comp2_inv,0.0062269259612051375
comp2_inv,prop_starrating,0.0062269259612051375
srch_query_affinity_score,comp2_rate_percent_diff,0.006214744766323268
comp2_rate_percent_diff,srch_query_affinity_score,0.006214744766323268
prop_location_score2,comp4_rate_percent_diff,0.006189344990004184
comp4_rate_percent_diff,prop_location_score2,0.006189344990004184
srch_children_count,comp5_rate,0.006184137458900487
comp5_rate,srch_children_count,0.006184137458900487
comp5_inv,comp5_rate_percent_diff,0.006061099062256276
comp5_rate_percent_diff,comp5_inv,0.006061099062256276
click_bool,srch_children_count,0.006012369963439428
srch_children_count,click_bool,0.006012369963439428
prop_location_score2,month,0.005935817697828528
month,prop_location_score2,0.005935817697828528
position,gross_bookings_usd,0.005908935996938464
gross_bookings_usd,position,0.005908935996938464
comp2_rate,comp8_inv,0.005905661183851228
comp8_inv,comp2_rate,0.005905661183851228
comp6_rate,srch_query_affinity_score,0.0059052655672711014
srch_query_affinity_score,comp6_rate,0.0059052655672711014
comp2_rate_percent_diff,promotion_flag,0.0058895595145881646
promotion_flag,comp2_rate_percent_diff,0.0058895595145881646
comp4_rate,visitor_hist_adr_usd,0.005873519229892499
visitor_hist_adr_usd,comp4_rate,0.005873519229892499
random_bool,prop_location_score1,0.0058665982001755235
prop_location_score1,random_bool,0.0058665982001755235
prop_location_score2,comp2_inv,0.005866225226039479
comp2_inv,prop_location_score2,0.005866225226039479
position,comp1_inv,0.005850893028774673
comp1_inv,position,0.005850893028774673
comp7_inv,srch_query_affinity_score,0.005833715470628014
srch_query_affinity_score,comp7_inv,0.005833715470628014
click_bool,random_bool,0.005819127498909664
random_bool,click_bool,0.005819127498909664
srch_query_affinity_score,comp5_inv,0.005728070417906036
comp5_inv,srch_query_affinity_score,0.005728070417906036
comp3_rate,comp6_inv,0.005719088152211505
comp6_inv,comp3_rate,0.005719088152211505
srch_destination_id,visitor_hist_starrating,0.005700472145987776
visitor_hist_starrating,srch_destination_id,0.005700472145987776
comp4_rate,prop_brand_bool,0.0056830028422806675
prop_brand_bool,comp4_rate,0.0056830028422806675
comp8_rate_percent_diff,comp4_rate_percent_diff,0.0056800160514728784
comp4_rate_percent_diff,comp8_rate_percent_diff,0.0056800160514728784
srch_room_count,srch_id,0.005653689386910126
srch_id,srch_room_count,0.005653689386910126
comp4_rate_percent_diff,position,0.005651736592748316
position,comp4_rate_percent_diff,0.005651736592748316
booking_bool,comp7_rate_percent_diff,0.005602424076691803
comp7_rate_percent_diff,booking_bool,0.005602424076691803
random_bool,prop_location_score2,0.005588185670513969
prop_location_score2,random_bool,0.005588185670513969
comp6_rate_percent_diff,random_bool,0.005506211664255234
random_bool,comp6_rate_percent_diff,0.005506211664255234
srch_saturday_night_bool,booking_bool,0.005477514663386054
booking_bool,srch_saturday_night_bool,0.005477514663386054
comp6_rate,srch_booking_window,0.005442921477220813
srch_booking_window,comp6_rate,0.005442921477220813
comp5_inv,srch_booking_window,0.005396080984140178
srch_booking_window,comp5_inv,0.005396080984140178
comp6_inv,prop_log_historical_price,0.005344091214864659
prop_log_historical_price,comp6_inv,0.005344091214864659
month,comp8_rate,0.005332254075495226
comp8_rate,month,0.005332254075495226
srch_booking_window,prop_review_score,0.005258180788747488
prop_review_score,srch_booking_window,0.005258180788747488
srch_children_count,comp7_rate,0.005256604686703528
comp7_rate,srch_children_count,0.005256604686703528
srch_adults_count,month,0.005203101240722155
month,srch_adults_count,0.005203101240722155
price_usd,comp7_inv,0.005172393498032368
comp7_inv,price_usd,0.005172393498032368
comp4_rate,srch_adults_count,0.005171245747870884
srch_adults_count,comp4_rate,0.005171245747870884
booking_bool,comp6_rate_percent_diff,0.005080765669024321
comp6_rate_percent_diff,booking_bool,0.005080765669024321
prop_location_score2,gross_bookings_usd,0.00506261508789014
gross_bookings_usd,prop_location_score2,0.00506261508789014
srch_destination_id,visitor_hist_adr_usd,0.005054413436640841
visitor_hist_adr_usd,srch_destination_id,0.005054413436640841
prop_location_score2,comp5_inv,0.004987729552260926
comp5_inv,prop_location_score2,0.004987729552260926
prop_log_historical_price,comp4_rate,0.004965430278733072
comp4_rate,prop_log_historical_price,0.004965430278733072
comp5_rate_percent_diff,prop_review_score,0.004950936907708557
prop_review_score,comp5_rate_percent_diff,0.004950936907708557
comp1_rate_percent_diff,position,0.004919898193207574
position,comp1_rate_percent_diff,0.004919898193207574
comp7_inv,comp3_rate,0.004869404189307426
comp3_rate,comp7_inv,0.004869404189307426
comp5_rate,srch_adults_count,0.004807660584665478
srch_adults_count,comp5_rate,0.004807660584665478
comp6_rate,srch_children_count,0.004727868236650054
srch_children_count,comp6_rate,0.004727868236650054
srch_booking_window,comp4_inv,0.004724565746593685
comp4_inv,srch_booking_window,0.004724565746593685
prop_location_score1,month,0.004719999959807573
month,prop_location_score1,0.004719999959807573
visitor_hist_adr_usd,comp7_rate,0.004686760809910201
comp7_rate,visitor_hist_adr_usd,0.004686760809910201
month,srch_query_affinity_score,0.004673565251533851
srch_query_affinity_score,month,0.004673565251533851
click_bool,srch_adults_count,0.00462002708646226
srch_adults_count,click_bool,0.00462002708646226
comp3_rate_percent_diff,random_bool,0.0045020186673953
random_bool,comp3_rate_percent_diff,0.0045020186673953
comp8_inv,year,0.004474099200268157
year,comp8_inv,0.004474099200268157
srch_adults_count,year,0.0044293859417344214
year,srch_adults_count,0.0044293859417344214
comp1_rate,srch_id,0.004421444715600097
srch_id,comp1_rate,0.004421444715600097
comp5_rate,comp5_rate_percent_diff,0.004396272929852861
comp5_rate_percent_diff,comp5_rate,0.004396272929852861
comp7_rate,visitor_location_country_id,0.004378616277479714
visitor_location_country_id,comp7_rate,0.004378616277479714
comp1_rate,site_id,0.004367493276661332
site_id,comp1_rate,0.004367493276661332
comp8_rate_percent_diff,visitor_hist_starrating,0.004346122326066158
visitor_hist_starrating,comp8_rate_percent_diff,0.004346122326066158
comp8_inv,comp3_rate,0.004191485073055069
comp3_rate,comp8_inv,0.004191485073055069
srch_id,comp4_rate,0.004166134337921894
comp4_rate,srch_id,0.004166134337921894
srch_room_count,comp3_inv,0.0041444759900200415
comp3_inv,srch_room_count,0.0041444759900200415
comp3_rate,visitor_hist_adr_usd,0.0041303924214669266
visitor_hist_adr_usd,comp3_rate,0.0041303924214669266
srch_id,srch_adults_count,0.004006770505005169
srch_adults_count,srch_id,0.004006770505005169
comp8_rate_percent_diff,price_usd,0.003898179987957188
price_usd,comp8_rate_percent_diff,0.003898179987957188
srch_children_count,booking_bool,0.0038716695264899587
booking_bool,srch_children_count,0.0038716695264899587
click_bool,visitor_hist_adr_usd,0.003858305153796723
visitor_hist_adr_usd,click_bool,0.003858305153796723
srch_saturday_night_bool,visitor_hist_adr_usd,0.00385754333083079
visitor_hist_adr_usd,srch_saturday_night_bool,0.00385754333083079
comp1_inv,price_usd,0.003826064213527812
price_usd,comp1_inv,0.003826064213527812
comp3_rate_percent_diff,comp8_rate,0.003800100609368409
comp8_rate,comp3_rate_percent_diff,0.003800100609368409
comp6_rate,comp6_inv,0.0037248266648687795
comp6_inv,comp6_rate,0.0037248266648687795
comp8_rate_percent_diff,prop_log_historical_price,0.0036671414837688514
prop_log_historical_price,comp8_rate_percent_diff,0.0036671414837688514
site_id,comp1_inv,0.0036608390502466657
comp1_inv,site_id,0.0036608390502466657
orig_destination_distance,comp5_rate_percent_diff,0.0036361252581826597
comp5_rate_percent_diff,orig_destination_distance,0.0036361252581826597
comp5_rate_percent_diff,comp1_rate,0.003610039185606459
comp1_rate,comp5_rate_percent_diff,0.003610039185606459
srch_adults_count,comp5_inv,0.0035750682213681224
comp5_inv,srch_adults_count,0.0035750682213681224
comp5_rate,comp8_rate_percent_diff,0.0035094119409800166
comp8_rate_percent_diff,comp5_rate,0.0035094119409800166
comp2_inv,comp2_rate,0.0035062911514494198
comp2_rate,comp2_inv,0.0035062911514494198
comp7_rate_percent_diff,srch_id,0.003498869525336008
srch_id,comp7_rate_percent_diff,0.003498869525336008
comp2_rate_percent_diff,random_bool,0.0034977180125567017
random_bool,comp2_rate_percent_diff,0.0034977180125567017
comp8_inv,comp8_rate,0.003440746714810891
comp8_rate,comp8_inv,0.003440746714810891
comp7_inv,prop_review_score,0.0034346418681638633
prop_review_score,comp7_inv,0.0034346418681638633
comp2_inv,random_bool,0.003370462921809162
random_bool,comp2_inv,0.003370462921809162
price_usd,prop_location_score1,0.0033689333750058633
prop_location_score1,price_usd,0.0033689333750058633
prop_log_historical_price,click_bool,0.0033604720153428145
click_bool,prop_log_historical_price,0.0033604720153428145
random_bool,comp5_inv,0.003345971416441909
comp5_inv,random_bool,0.003345971416441909
srch_length_of_stay,comp8_rate,0.003341933855020788
comp8_rate,srch_length_of_stay,0.003341933855020788
prop_location_score1,position,0.0033399643251467376
position,prop_location_score1,0.0033399643251467376
srch_id,site_id,0.0033305299212272833
site_id,srch_id,0.0033305299212272833
comp5_rate,srch_query_affinity_score,0.0032871904574286823
srch_query_affinity_score,comp5_rate,0.0032871904574286823
comp3_inv,comp3_rate,0.003267164864471577
comp3_rate,comp3_inv,0.003267164864471577
comp8_rate_percent_diff,comp3_rate,0.0032283067463507514
comp3_rate,comp8_rate_percent_diff,0.0032283067463507514
comp5_rate_percent_diff,comp2_inv,0.0032185230215913572
comp2_inv,comp5_rate_percent_diff,0.0032185230215913572
comp4_rate,prop_id,0.0032104782150400996
prop_id,comp4_rate,0.0032104782150400996
comp4_rate_percent_diff,comp2_inv,0.003134338152746405
comp2_inv,comp4_rate_percent_diff,0.003134338152746405
srch_destination_id,month,0.0030780599229969165
month,srch_destination_id,0.0030780599229969165
srch_id,comp6_inv,0.0030724972080268774
comp6_inv,srch_id,0.0030724972080268774
srch_saturday_night_bool,comp8_inv,0.003059655720715982
comp8_inv,srch_saturday_night_bool,0.003059655720715982
comp8_inv,prop_id,0.0030484406487861306
prop_id,comp8_inv,0.0030484406487861306
comp5_rate,comp4_rate_percent_diff,0.003033315694359626
comp4_rate_percent_diff,comp5_rate,0.003033315694359626
prop_id,comp8_rate,0.0030037823334537026
comp8_rate,prop_id,0.0030037823334537026
comp6_rate_percent_diff,srch_length_of_stay,0.0029840945863434743
srch_length_of_stay,comp6_rate_percent_diff,0.0029840945863434743
comp8_rate_percent_diff,visitor_hist_adr_usd,0.0029714169855721037
visitor_hist_adr_usd,comp8_rate_percent_diff,0.0029714169855721037
prop_location_score2,srch_adults_count,0.0029690069251663734
srch_adults_count,prop_location_score2,0.0029690069251663734
site_id,prop_id,0.0029425235248079127
prop_id,site_id,0.0029425235248079127
prop_location_score2,comp8_rate_percent_diff,0.0029364254375787106
comp8_rate_percent_diff,prop_location_score2,0.0029364254375787106
comp1_rate_percent_diff,comp7_rate_percent_diff,0.0028948897245584405
comp7_rate_percent_diff,comp1_rate_percent_diff,0.0028948897245584405
comp8_rate_percent_diff,srch_length_of_stay,0.002845373159629643
srch_length_of_stay,comp8_rate_percent_diff,0.002845373159629643
gross_bookings_usd,comp5_inv,0.0028367448639223616
comp5_inv,gross_bookings_usd,0.0028367448639223616
comp7_inv,srch_id,0.002821598540759527
srch_id,comp7_inv,0.002821598540759527
srch_query_affinity_score,comp8_rate,0.002796565340935967
comp8_rate,srch_query_affinity_score,0.002796565340935967
comp5_rate_percent_diff,comp2_rate_percent_diff,0.002762117178534897
comp2_rate_percent_diff,comp5_rate_percent_diff,0.002762117178534897
comp5_rate_percent_diff,srch_query_affinity_score,0.002757720165491037
srch_query_affinity_score,comp5_rate_percent_diff,0.002757720165491037
comp2_rate_percent_diff,srch_length_of_stay,0.0027415605262347594
srch_length_of_stay,comp2_rate_percent_diff,0.0027415605262347594
comp6_rate_percent_diff,visitor_hist_starrating,0.0027361109445442674
visitor_hist_starrating,comp6_rate_percent_diff,0.0027361109445442674
comp3_rate_percent_diff,position,0.0027258568228323973
position,comp3_rate_percent_diff,0.0027258568228323973
comp7_rate_percent_diff,random_bool,0.002716760023718854
random_bool,comp7_rate_percent_diff,0.002716760023718854
prop_id,gross_bookings_usd,0.0027128027600729025
gross_bookings_usd,prop_id,0.0027128027600729025
srch_length_of_stay,comp7_rate,0.002707649046616365
comp7_rate,srch_length_of_stay,0.002707649046616365
prop_location_score2,comp8_inv,0.0026972633087089214
comp8_inv,prop_location_score2,0.0026972633087089214
visitor_location_country_id,srch_adults_count,0.0026873247981059395
srch_adults_count,visitor_location_country_id,0.0026873247981059395
comp5_rate,comp3_rate_percent_diff,0.0026619540397619782
comp3_rate_percent_diff,comp5_rate,0.0026619540397619782
srch_length_of_stay,click_bool,0.0026470705119770897
click_bool,srch_length_of_stay,0.0026470705119770897
prop_id,prop_starrating,0.0025527897817020826
prop_starrating,prop_id,0.0025527897817020826
click_bool,visitor_hist_starrating,0.002540632946624406
visitor_hist_starrating,click_bool,0.002540632946624406
price_usd,srch_children_count,0.0025280854491503634
srch_children_count,price_usd,0.0025280854491503634
visitor_location_country_id,booking_bool,0.002523677239496334
booking_bool,visitor_location_country_id,0.002523677239496334
prop_id,random_bool,0.0025072564490375344
random_bool,prop_id,0.0025072564490375344
comp5_rate,prop_id,0.002499824529556234
prop_id,comp5_rate,0.002499824529556234
month,comp2_inv,0.0024529909358516934
comp2_inv,month,0.0024529909358516934
comp7_inv,srch_adults_count,0.002430009712805647
srch_adults_count,comp7_inv,0.002430009712805647
prop_location_score2,srch_id,0.002367896762496687
srch_id,prop_location_score2,0.002367896762496687
comp6_inv,price_usd,0.00236630014326059
price_usd,comp6_inv,0.00236630014326059
srch_destination_id,comp8_inv,0.002360542506167433
comp8_inv,srch_destination_id,0.002360542506167433
comp6_rate,visitor_location_country_id,0.0023263038186859737
visitor_location_country_id,comp6_rate,0.0023263038186859737
visitor_location_country_id,month,0.002319029554540454
month,visitor_location_country_id,0.002319029554540454
comp1_rate_percent_diff,booking_bool,0.0023035444919979886
booking_bool,comp1_rate_percent_diff,0.0023035444919979886
comp5_rate_percent_diff,srch_length_of_stay,0.002301837215591506
srch_length_of_stay,comp5_rate_percent_diff,0.002301837215591506
comp5_rate_percent_diff,comp1_inv,0.0022900411561598147
comp1_inv,comp5_rate_percent_diff,0.0022900411561598147
orig_destination_distance,click_bool,0.0022874264083907665
click_bool,orig_destination_distance,0.0022874264083907665
prop_id,comp2_rate,0.002283865575264053
comp2_rate,prop_id,0.002283865575264053
srch_query_affinity_score,comp8_inv,0.0022541097448188266
comp8_inv,srch_query_affinity_score,0.0022541097448188266
random_bool,comp5_rate_percent_diff,0.002217507040120908
comp5_rate_percent_diff,random_bool,0.002217507040120908
prop_id,comp2_inv,0.002204336604560003
comp2_inv,prop_id,0.002204336604560003
prop_location_score2,comp3_rate_percent_diff,0.0021855162829186314
comp3_rate_percent_diff,prop_location_score2,0.0021855162829186314
click_bool,prop_location_score1,0.0021836862215151498
prop_location_score1,click_bool,0.0021836862215151498
comp8_rate_percent_diff,orig_destination_distance,0.002149898242632557
orig_destination_distance,comp8_rate_percent_diff,0.002149898242632557
comp1_inv,comp6_rate,0.00213713961530198
comp6_rate,comp1_inv,0.00213713961530198
comp1_rate_percent_diff,click_bool,0.0021312179836716215
click_bool,comp1_rate_percent_diff,0.0021312179836716215
orig_destination_distance,prop_id,0.002115106722265283
prop_id,orig_destination_distance,0.002115106722265283
srch_length_of_stay,srch_room_count,0.0021114281418299534
srch_room_count,srch_length_of_stay,0.0021114281418299534
srch_length_of_stay,comp3_rate_percent_diff,0.0021081005434944785
comp3_rate_percent_diff,srch_length_of_stay,0.0021081005434944785
comp2_rate_percent_diff,srch_destination_id,0.0020914981484663688
srch_destination_id,comp2_rate_percent_diff,0.0020914981484663688
srch_saturday_night_bool,comp1_inv,0.0020477141861299395
comp1_inv,srch_saturday_night_bool,0.0020477141861299395
srch_room_count,comp3_rate_percent_diff,0.002034610344153365
comp3_rate_percent_diff,srch_room_count,0.002034610344153365
year,srch_id,0.0019670329005948496
srch_id,year,0.0019670329005948496
srch_adults_count,price_usd,0.001954505712887469
price_usd,srch_adults_count,0.001954505712887469
comp4_rate_percent_diff,click_bool,0.0019482937652767027
click_bool,comp4_rate_percent_diff,0.0019482937652767027
month,booking_bool,0.001921834545505224
booking_bool,month,0.001921834545505224
comp2_rate,month,0.0018968781279380914
month,comp2_rate,0.0018968781279380914
srch_length_of_stay,prop_id,0.001862607292253906
prop_id,srch_length_of_stay,0.001862607292253906
comp2_rate,comp3_rate_percent_diff,0.0018617137532446796
comp3_rate_percent_diff,comp2_rate,0.0018617137532446796
comp4_rate,month,0.001836547934984187
month,comp4_rate,0.001836547934984187
comp1_inv,comp1_rate,0.0018321165334495397
comp1_rate,comp1_inv,0.0018321165334495397
comp2_rate_percent_diff,prop_location_score1,0.0018196170008035269
prop_location_score1,comp2_rate_percent_diff,0.0018196170008035269
comp1_rate_percent_diff,comp6_inv,0.0017573060085201708
comp6_inv,comp1_rate_percent_diff,0.0017573060085201708
srch_destination_id,price_usd,0.001742123341069984
price_usd,srch_destination_id,0.001742123341069984
click_bool,srch_booking_window,0.0017071364461377489
srch_booking_window,click_bool,0.0017071364461377489
srch_destination_id,comp5_inv,0.0016485411179091903
comp5_inv,srch_destination_id,0.0016485411179091903
comp2_rate_percent_diff,comp5_inv,0.001611537895145944
comp5_inv,comp2_rate_percent_diff,0.001611537895145944
comp8_inv,comp6_rate_percent_diff,0.0016072837869443425
comp6_rate_percent_diff,comp8_inv,0.0016072837869443425
year,comp7_rate,0.0015784466448309018
comp7_rate,year,0.0015784466448309018
prop_id,comp3_inv,0.001576040159805335
comp3_inv,prop_id,0.001576040159805335
srch_length_of_stay,price_usd,0.001565352396842451
price_usd,srch_length_of_stay,0.001565352396842451
prop_id,promotion_flag,0.001528183700250946
promotion_flag,prop_id,0.001528183700250946
price_usd,srch_booking_window,0.001516540595326202
srch_booking_window,price_usd,0.001516540595326202
prop_log_historical_price,comp3_rate_percent_diff,0.0015113031367929052
comp3_rate_percent_diff,prop_log_historical_price,0.0015113031367929052
srch_id,comp2_rate,0.0014950421269505896
comp2_rate,srch_id,0.0014950421269505896
srch_booking_window,comp2_rate_percent_diff,0.0014837617938476691
comp2_rate_percent_diff,srch_booking_window,0.0014837617938476691
random_bool,comp8_rate_percent_diff,0.0014806675311465933
comp8_rate_percent_diff,random_bool,0.0014806675311465933
srch_saturday_night_bool,comp2_inv,0.0014644005258213355
comp2_inv,srch_saturday_night_bool,0.0014644005258213355
prop_id,comp1_rate_percent_diff,0.001422939037959524
comp1_rate_percent_diff,prop_id,0.001422939037959524
prop_review_score,price_usd,0.001396983483418006
price_usd,prop_review_score,0.001396983483418006
comp2_rate_percent_diff,click_bool,0.001394595637253546
click_bool,comp2_rate_percent_diff,0.001394595637253546
srch_room_count,comp8_rate_percent_diff,0.0013896773324962935
comp8_rate_percent_diff,srch_room_count,0.0013896773324962935
year,price_usd,0.0013712488883727792
price_usd,year,0.0013712488883727792
srch_children_count,comp5_inv,0.0013221555214267963
comp5_inv,srch_children_count,0.0013221555214267963
prop_log_historical_price,prop_brand_bool,0.0013108080304851044
prop_brand_bool,prop_log_historical_price,0.0013108080304851044
position,month,0.0013095329660224669
month,position,0.0013095329660224669
comp2_rate_percent_diff,month,0.0012600906744175983
month,comp2_rate_percent_diff,0.0012600906744175983
comp5_rate_percent_diff,comp4_rate,0.0012495085284004585
comp4_rate,comp5_rate_percent_diff,0.0012495085284004585
prop_log_historical_price,comp2_inv,0.0012467550547238138
comp2_inv,prop_log_historical_price,0.0012467550547238138
prop_country_id,booking_bool,0.0012274208350503057
booking_bool,prop_country_id,0.0012274208350503057
price_usd,promotion_flag,0.0012166671143950963
promotion_flag,price_usd,0.0012166671143950963
srch_booking_window,comp6_inv,0.0011955252849413117
comp6_inv,srch_booking_window,0.0011955252849413117
click_bool,srch_destination_id,0.001192656755433039
srch_destination_id,click_bool,0.001192656755433039
booking_bool,comp2_rate_percent_diff,0.0011922983855650775
comp2_rate_percent_diff,booking_bool,0.0011922983855650775
comp5_rate,srch_room_count,0.0011722697021862365
srch_room_count,comp5_rate,0.0011722697021862365
click_bool,srch_saturday_night_bool,0.0011501720362051165
srch_saturday_night_bool,click_bool,0.0011501720362051165
srch_destination_id,comp5_rate,0.0011443813769414777
comp5_rate,srch_destination_id,0.0011443813769414777
comp2_inv,comp2_rate_percent_diff,0.0011176485671994703
comp2_rate_percent_diff,comp2_inv,0.0011176485671994703
prop_location_score2,comp1_rate,0.0011163042474700755
comp1_rate,prop_location_score2,0.0011163042474700755
srch_room_count,comp5_rate_percent_diff,0.0010937617942110886
comp5_rate_percent_diff,srch_room_count,0.0010937617942110886
comp3_inv,comp5_rate_percent_diff,0.00107189361813518
comp5_rate_percent_diff,comp3_inv,0.00107189361813518
comp6_inv,comp5_rate,0.0010713285882080746
comp5_rate,comp6_inv,0.0010713285882080746
comp3_inv,srch_children_count,0.0010173274645718566
srch_children_count,comp3_inv,0.0010173274645718566
gross_bookings_usd,srch_id,0.0009514345711012523
srch_id,gross_bookings_usd,0.0009514345711012523
prop_brand_bool,prop_id,0.0009223164447203816
prop_id,prop_brand_bool,0.0009223164447203816
comp8_rate,price_usd,0.000888585627435885
price_usd,comp8_rate,0.000888585627435885
comp3_rate_percent_diff,orig_destination_distance,0.0008865316007469136
orig_destination_distance,comp3_rate_percent_diff,0.0008865316007469136
comp8_inv,price_usd,0.0008792326691589333
price_usd,comp8_inv,0.0008792326691589333
srch_id,promotion_flag,0.0008761323899181954
promotion_flag,srch_id,0.0008761323899181954
prop_brand_bool,click_bool,0.000866099367566901
click_bool,prop_brand_bool,0.000866099367566901
prop_log_historical_price,comp2_rate,0.0008505424588168135
comp2_rate,prop_log_historical_price,0.0008505424588168135
srch_id,comp8_rate_percent_diff,0.0008410611186468028
comp8_rate_percent_diff,srch_id,0.0008410611186468028
comp8_rate_percent_diff,comp5_inv,0.0008236868613498653
comp5_inv,comp8_rate_percent_diff,0.0008236868613498653
comp8_rate_percent_diff,comp4_rate,0.0008013081434912442
comp4_rate,comp8_rate_percent_diff,0.0008013081434912442
srch_destination_id,booking_bool,0.0008003560160219158
booking_bool,srch_destination_id,0.0008003560160219158
comp2_inv,comp8_rate_percent_diff,0.0007933707118688675
comp8_rate_percent_diff,comp2_inv,0.0007933707118688675
comp6_rate,srch_room_count,0.0007910437906521685
srch_room_count,comp6_rate,0.0007910437906521685
comp3_rate,comp5_rate_percent_diff,0.0007906878421946998
comp5_rate_percent_diff,comp3_rate,0.0007906878421946998
prop_log_historical_price,srch_room_count,0.0007804303327751306
srch_room_count,prop_log_historical_price,0.0007804303327751306
prop_log_historical_price,comp2_rate_percent_diff,0.000766372849791089
comp2_rate_percent_diff,prop_log_historical_price,0.000766372849791089
comp8_rate,comp3_inv,0.0007435483015435331
comp3_inv,comp8_rate,0.0007435483015435331
srch_id,orig_destination_distance,0.0006890987460385665
orig_destination_distance,srch_id,0.0006890987460385665
position,comp8_rate_percent_diff,0.0006721946269315981
comp8_rate_percent_diff,position,0.0006721946269315981
comp3_inv,comp8_rate_percent_diff,0.0006561827354072498
comp8_rate_percent_diff,comp3_inv,0.0006561827354072498
comp2_rate_percent_diff,srch_room_count,0.0006500840342557235
srch_room_count,comp2_rate_percent_diff,0.0006500840342557235
srch_id,comp5_rate,0.0006356651895055005
comp5_rate,srch_id,0.0006356651895055005
comp7_rate_percent_diff,srch_adults_count,0.000629636317139452
srch_adults_count,comp7_rate_percent_diff,0.000629636317139452
srch_destination_id,srch_saturday_night_bool,0.000618236088741882
srch_saturday_night_bool,srch_destination_id,0.000618236088741882
comp3_inv,promotion_flag,0.0006037076435858437
promotion_flag,comp3_inv,0.0006037076435858437
year,click_bool,0.0006026664442832648
click_bool,year,0.0006026664442832648
booking_bool,visitor_hist_adr_usd,0.0006018680436802117
visitor_hist_adr_usd,booking_bool,0.0006018680436802117
srch_id,srch_destination_id,0.0005938435962839233
srch_destination_id,srch_id,0.0005938435962839233
prop_id,month,0.0005875123693377973
month,prop_id,0.0005875123693377973
srch_destination_id,comp2_rate,0.0005771682218463286
comp2_rate,srch_destination_id,0.0005771682218463286
visitor_hist_adr_usd,prop_id,0.0005754630634031356
prop_id,visitor_hist_adr_usd,0.0005754630634031356
comp6_rate_percent_diff,price_usd,0.0005581085196079611
price_usd,comp6_rate_percent_diff,0.0005581085196079611
srch_saturday_night_bool,srch_id,0.0005306372472659869
srch_id,srch_saturday_night_bool,0.0005306372472659869
click_bool,price_usd,0.0005099143243353201
price_usd,click_bool,0.0005099143243353201
prop_log_historical_price,srch_saturday_night_bool,0.0005009798759801811
srch_saturday_night_bool,prop_log_historical_price,0.0005009798759801811
srch_id,booking_bool,0.0004869821265380122
booking_bool,srch_id,0.0004869821265380122
comp6_inv,srch_saturday_night_bool,0.0004542138151817669
srch_saturday_night_bool,comp6_inv,0.0004542138151817669
srch_id,prop_location_score1,0.00043876650321472666
prop_location_score1,srch_id,0.00043876650321472666
srch_booking_window,comp7_rate_percent_diff,0.00043304030899992427
comp7_rate_percent_diff,srch_booking_window,0.00043304030899992427
visitor_location_country_id,prop_id,0.0004315313444009898
prop_id,visitor_location_country_id,0.0004315313444009898
comp5_inv,comp3_rate_percent_diff,0.00041875155348020663
comp3_rate_percent_diff,comp5_inv,0.00041875155348020663
